Cycles_Since_New,Sensed_Altitude_101,Sensed_Altitude_102,Sensed_Altitude_103,Sensed_Altitude_104,Sensed_Mach_101,Sensed_Mach_102,Sensed_Mach_103,Sensed_Mach_104,Sensed_Pamb_101,Sensed_Pamb_102,Sensed_Pamb_103,Sensed_Pamb_104,Sensed_Pt2_101,Sensed_Pt2_102,Sensed_Pt2_103,Sensed_Pt2_104,Sensed_TAT_101,Sensed_TAT_102,Sensed_TAT_103,Sensed_TAT_104,Sensed_WFuel_101,Sensed_WFuel_102,Sensed_WFuel_103,Sensed_WFuel_104,Sensed_VAFN_101,Sensed_VAFN_102,Sensed_VAFN_103,Sensed_VAFN_104,Sensed_VBV_101,Sensed_VBV_102,Sensed_VBV_103,Sensed_VBV_104,Sensed_Fan_Speed_101,Sensed_Fan_Speed_102,Sensed_Fan_Speed_103,Sensed_Fan_Speed_104,Sensed_Core_Speed_101,Sensed_Core_Speed_102,Sensed_Core_Speed_103,Sensed_Core_Speed_104,Sensed_T25_101,Sensed_T25_102,Sensed_T25_103,Sensed_T25_104,Sensed_T3_101,Sensed_T3_102,Sensed_T3_103,Sensed_T3_104,Sensed_Ps3_101,Sensed_Ps3_102,Sensed_Ps3_103,Sensed_Ps3_104,Sensed_T45_101,Sensed_T45_102,Sensed_T45_103,Sensed_T45_104,Sensed_P25_101,Sensed_P25_102,Sensed_P25_103,Sensed_P25_104,Sensed_T5_101,Sensed_T5_102,Sensed_T5_103,Sensed_T5_104
20.0,,30455.44547634517,30877.280263602053,,,0.7074907985564772,0.6579149067589838,,,4.283968665658069,4.203670371158779,,,5.950063768204417,5.650086754967862,,,451.055992552672,456.0931933635495,,,0.48323874425262,0.4838824148947248,,,4595.411048131694,4597.706945327341,,,0.0,0.0,,,1780.9847922108036,1830.07466046676,,,19430.39334889603,19709.631284347477,,,636.0698967217068,652.7385166985625,,,1348.6140545119135,1393.7317436355008,,,195.7487154451569,197.06340457904167,,,1840.4629269736324,1919.1557984886056,,,18.268106881374177,17.419942755244588,,,1105.8569343009249,1158.8008357491635,
21.81818181818182,29001.321515887343,30542.718203617897,30877.280263602053,30027.554225206877,0.6755159690128526,0.6888084379073683,0.6579149067589838,0.6701231218294291,4.582133334278423,4.268195550726134,4.203670371158779,4.341009317295227,6.199700121759014,5.8401082881837185,5.650086754967862,5.828575988007472,477.95267937644223,449.48511990561974,456.0931933635495,457.44980987723056,0.5196328757526083,0.473442255446781,0.4838824148947248,0.5014115685490074,4550.181394459857,4620.036875268707,4597.706945327341,4619.843107024267,0.0,0.0,0.0,0.0,1866.309141018164,1775.0117467325124,1830.07466046676,1828.099791142185,20149.15782879092,19389.51488526263,19709.631284347477,19710.67983623992,685.4417334766789,633.3481195665748,652.7385166985625,654.5703813872589,1465.430645352386,1343.6522527208529,1393.7317436355008,1389.772631473537,214.6865469080892,191.84325544532808,197.06340457904167,205.21978069617955,1987.890384789004,1835.8062757892394,1919.1557984886056,1906.190278123956,19.23901544965426,17.88471788009478,17.419942755244588,18.38922876185133,1220.5702583890352,1105.5792002647186,1158.8008357491635,1145.725329260048
25.123966942148762,29001.321515887343,30262.123162295582,30877.280263602053,29841.372407025057,0.6755159690128526,0.6836945002693456,0.6579149067589838,0.675186027054316,4.582133334278423,4.325546611802877,4.203670371158779,4.381102446985347,6.199700121759014,5.889356009635178,5.650086754967862,5.909859744249717,477.95267937644223,450.95353642591107,456.0931933635495,460.28831560021814,0.5196328757526083,0.47866752476478774,0.4838824148947248,0.5030046114917281,4550.181394459857,4626.837212639001,4597.706945327341,4608.8407780504185,0.0,0.0,0.0,0.0,1866.309141018164,1777.9941233624666,1830.07466046676,1826.091555346029,20149.15782879092,19423.218238242378,19709.631284347477,19743.47339567975,685.4417334766789,635.277152338205,652.7385166985625,657.6693738334221,1465.430645352386,1347.911664389711,1393.7317436355008,1393.9005937062325,214.6865469080892,193.53746456035543,197.06340457904167,205.94547448795606,1987.890384789004,1841.7572379323735,1919.1557984886056,1909.1752720860213,19.23901544965426,18.023482106363332,17.419942755244588,18.542443397038703,1220.5702583890352,1110.0427396270252,1158.8008357491635,1148.8328583115338
29.646882043576262,29001.321515887343,30262.123162295582,30877.280263602053,29689.04182851266,0.6755159690128526,0.6836945002693456,0.6579149067589838,0.6756171371053685,4.582133334278423,4.325546611802877,4.203670371158779,4.413905916731808,6.199700121759014,5.889356009635178,5.650086754967862,5.9560859998974856,477.95267937644223,450.95353642591107,456.0931933635495,460.46401278574535,0.5196328757526083,0.47866752476478774,0.4838824148947248,0.5017936648868642,4550.181394459857,4626.837212639001,4597.706945327341,4605.28708988385,0.0,0.0,0.0,0.0,1866.309141018164,1777.9941233624666,1830.07466046676,1820.4072413984152,20149.15782879092,19423.218238242378,19709.631284347477,19726.293617981133,685.4417334766789,635.277152338205,652.7385166985625,657.1156995370508,1465.430645352386,1347.911664389711,1393.7317436355008,1391.608024859378,214.6865469080892,193.53746456035543,197.06340457904167,205.98967192269828,1987.890384789004,1841.7572379323735,1919.1557984886056,1904.1652495334022,19.23901544965426,18.023482106363332,17.419942755244588,18.601519433743597,1220.5702583890352,1110.0427396270252,1158.8008357491635,1146.822289737595
36.98381258110785,29254.785985506296,30262.123162295582,30336.1060252848,29564.589537002517,0.6681206433334861,0.6836945002693456,0.6552055673487072,0.6717316806626251,4.527248978692254,4.325546611802877,4.311898686273667,4.440705804361643,6.088817283710186,5.889356009635178,5.781636037547411,5.9717359820777185,475.1534199534184,450.95353642591107,454.2468107769957,463.6135283688893,0.5055726852508593,0.47866752476478774,0.4719890873750179,0.5007248844611399,4557.919986201025,4626.837212639001,4580.399317062112,4608.195850716149,0.0,0.0,0.0,0.0,1855.2915443867132,1777.9941233624666,1797.4163799777434,1820.7859100286958,20070.59441164204,19423.218238242378,19574.778453813997,19772.803183280503,680.7391288539571,635.277152338205,646.3627778113819,660.8100600584226,1455.2764290738205,1347.911664389711,1376.1799718480686,1397.6680914395,209.6734616310456,193.53746456035543,194.88485984732105,205.0911968427347,1974.500053525051,1841.7572379323735,1887.852123509897,1911.8035274703086,18.824701829268033,18.023482106363332,17.43758707681064,18.57110273878979,1213.7385694093723,1110.0427396270252,1145.0462771220125,1153.7096129164906
44.80493756636096,29208.51971830285,29947.92748773328,30336.1060252848,29564.589537002517,0.6666932418809131,0.686108095765542,0.6552055673487072,0.6717316806626251,4.537267446846593,4.3897589105852015,4.311898686273667,4.440705804361643,6.094389107694042,5.988225882330146,5.781636037547411,5.9717359820777185,472.3150537066126,454.14496931857855,454.2468107769957,463.6135283688893,0.4861354674947197,0.4892846740197952,0.4719890873750179,0.5007248844611399,4536.406513598388,4623.167775455131,4580.399317062112,4608.195850716149,0.0004524305086596909,0.0,0.0,0.0,1822.724816994918,1785.5402893512705,1797.4163799777434,1820.7859100286958,19921.407802142057,19496.71265839,19574.778453813997,19772.803183280503,673.1312863741541,639.9006522626427,646.3627778113819,660.8100600584226,1435.7197753897092,1357.2315596919902,1376.1799718480686,1397.6680914395,203.88519963826937,196.98913732140412,194.88485984732105,205.0911968427347,1943.0173185455153,1854.2183623281778,1887.852123509897,1911.8035274703086,18.483510996246178,18.340244436320468,17.43758707681064,18.57110273878979,1199.272317958309,1117.6996580720754,1145.0462771220125,1153.7096129164906
53.022221645204425,29170.665499681847,30030.930758389986,30325.250037352565,29444.75675195879,0.667140458768838,0.689583493302376,0.6597673224938112,0.672060917590253,4.5454643753365085,4.372200214059967,4.311610286774682,4.466511105109637,6.10742166248728,5.981409502413538,5.804069374183769,6.007952275566593,470.6200482589799,453.3554597321702,455.82095056707016,467.01020830060924,0.485655918640306,0.48789118467939274,0.47324262202467954,0.5007248844611399,4537.870781495286,4618.256645695182,4575.090517823081,3765.1157825731234,0.0003701704161761107,0.0,0.0,0.24128964960877375,1819.7681089609468,1783.9417616615656,1799.3917743570337,1431.880181673052,19886.031694397585,19478.81925822407,19602.42122014371,19772.803183280503,670.7474437307017,638.8698941205531,648.540557864345,629.3279774975638,1431.021166237774,1354.9588390557656,1379.747638897832,1240.2372776773793,204.27348410554907,196.67732758097017,195.19738450893863,163.988919420203,1936.1557602846226,1850.950275059653,1892.1227955511965,1911.8035274703086,18.523628931956353,18.324346857813218,17.49902274719658,16.130430623995743,1194.4472886692458,1115.1945129144397,1147.6407932474965,1153.7096129164906
61.56363589153089,29139.87568444648,30046.660707109106,30273.07371485247,29607.083565276625,0.6687205534582293,0.6897351895966619,0.6487434284991223,0.664400595638872,4.552131458780493,4.367265016115101,4.319524991933065,4.4335549214064205,6.124507071559066,5.974588182533547,5.763557777391419,5.927080945830158,471.15691900900754,452.49177156465714,457.8201727015809,466.16107354088183,0.48656217967320825,0.48633562863690066,0.3871985089292832,0.4906282775632355,4537.179286416057,4617.2341706997895,4583.62970969616,3928.0129899205667,0.0003028667041440905,0.0,0.0,0.19741880422536032,1820.7517427731575,1781.6708542461993,1791.8052196986018,1499.4400684611453,19895.949642765714,19458.225753916086,19690.827212602566,19753.78078470039,671.5321590101036,637.6099621849495,652.7370374839264,634.3868660795775,1432.2987908774626,1352.354139740931,1406.673023455811,1267.238926291829,204.65378339051077,196.29744527049598,202.79299866296236,168.3893159175034,1937.535104743435,1847.4000405529498,1747.6727882671862,1910.2973018844293,18.57466599218921,18.296561489836176,17.408780656722286,16.309696942518435,1195.1945973987793,1112.9995620984441,1050.3922101773685,1154.7983538601482
70.37024754761617,29139.87568444648,30160.98521060657,30273.07371485247,29717.89641253667,0.6687205534582293,0.6941662063315043,0.6487434284991223,0.6646392424275194,4.552131458780493,4.34489088077911,4.319524991933065,4.41054773528499,6.124507071559066,5.96650586736742,5.763557777391419,5.896904394327761,471.15691900900754,451.7392001570621,457.8201727015809,464.5768013904575,0.48656217967320825,0.48478156947649,0.3871985089292832,0.48629776738112285,4537.179286416057,4612.09187854707,4583.62970969616,4051.6286806395283,0.0003028667041440905,0.0,0.0,0.1615244761843857,1820.7517427731575,1780.1482224564425,1791.8052196986018,1552.3335116567764,19895.949642765714,19440.649497366907,19690.827212602566,19721.133366164064,671.5321590101036,636.6594099295958,652.7370374839264,637.2438528187837,1432.2987908774626,1350.1258453401867,1406.673023455811,1286.377329574511,204.65378339051077,195.91695055346514,202.79299866296236,172.94631814961252,1937.535104743435,1844.1738151314871,1747.6727882671862,1904.2150886867398,18.57466599218921,18.27911427314118,17.408780656722286,16.56321735163248,1195.1945973987793,1110.4228668492963,1050.3922101773685,1151.3207527963561
79.39383890259505,29139.87568444648,29949.79616801359,30273.07371485247,29588.01601484034,0.6687205534582293,0.6906439572166688,0.6487434284991223,0.6661403066114893,4.552131458780493,4.388297336391674,4.319524991933065,4.437997516249698,6.124507071559066,6.00629021794865,5.763557777391419,5.940974726280325,471.15691900900754,449.86882502501294,457.8201727015809,463.3378261361598,0.48656217967320825,0.48442988862845726,0.3871985089292832,0.4863602819308612,4537.179286416057,4614.138454530008,4583.62970969616,4149.787693865019,0.0003028667041440905,0.0,0.0,0.13215638960540646,1820.7517427731575,1773.4523360511748,1791.8052196986018,1593.7913550130863,19895.949642765714,19391.550505234572,19690.827212602566,19689.517544540206,671.5321590101036,633.5852822856335,652.7370374839264,639.3447625075067,1432.2987908774626,1343.815224960122,1406.673023455811,1301.2890552846627,204.65378339051077,196.5480814241805,202.79299866296236,178.4702753991611,1937.535104743435,1834.5836342234477,1747.6727882671862,1896.9294878450337,18.57466599218921,18.3521383649094,17.408780656722286,16.949429297362084,1195.1945973987793,1105.167805457795,1050.3922101773685,1147.2166698641174
